Math Grade,Physics Grade,Biology Grade,Chemistry Grade,English Grade,History Grade,Economy Grade,Geography Grade,is_sucess,Suggestion Based on Top 4 grades,Suggestion Based on Mean
94,41,65,53,100,57,67,42,1,Data Reporting,Pharmacology
99,83,57,43,83,71,59,97,1,Data Analysis,Epidemiology
82,41,91,70,59,51,92,63,1,Risk Manager,Academic Research
93,48,67,43,56,52,79,77,1,Mathematics,Ecology
96,63,95,100,83,91,74,60,1,Math Journalism,Anatomy
63,89,78,93,46,59,64,59,1,Theortical Physics,Journalism and Media
73,69,57,77,50,73,40,86,1,Emergency management and Disaster,History of Physics
90,68,46,81,94,42,78,88,1,Medicinal Chemistry,Quantum Mechanics
58,50,57,80,80,75,43,53,1,Analytical Chemistry,Historical Education and Outreach
45,68,44,95,82,58,48,47,1,Communications,Theortical Physics
97,40,42,96,93,55,95,98,1,Travel Writing and Guidebook Publishing,Urban Planing and Regional Development
70,62,66,72,74,89,67,54,1,Historical Preservation and Cultural Heritage,Historical Preservation and Cultural Heritage
97,65,69,76,89,47,53,59,1,Data Reporting,Analytical Chemistry
58,79,83,88,68,80,42,75,1,Microbiology,Atmospheric Chemistry
82,96,99,41,47,49,71,77,1,Mathematical Modeling,Emergency management and Disaster
80,77,77,63,58,45,43,100,1,Tourism and Hospitality,Geospatial Techoology
62,58,63,88,92,99,98,40,1,Historical Research and Writing,Microbiology
77,65,94,47,49,64,94,58,1,Econometrics,Economic Policy
66,96,75,75,75,74,78,56,1,Theortical Physics,Business and Economic Journalism
53,77,71,95,55,51,89,95,1,Emergency management and Disaster,Spatial Dynamics of Chemical Reactions
44,94,97,97,66,55,44,58,1,Ecology,History of Chemical Discoveries
72,74,57,75,46,83,57,94,1,Archivist,Economic Policy
75,78,98,60,84,70,52,47,1,Biotechnology,Archival Studies
47,46,89,42,73,44,44,54,0,Fail,Fail
93,68,66,98,68,49,74,74,1,Organic Chemistry,Chemistry and Resource Economics
89,41,95,96,50,88,69,96,1,Statistical Demography,Bioarchaeology
98,52,41,60,75,43,53,42,0,Fail,Fail
93,71,72,46,87,92,74,97,1,Tourism and Hospitality,Content Management
79,89,77,71,76,53,44,45,1,Science Journalism,Microbiology
60,73,84,96,89,56,81,44,1,Publishing,Cultural Heritage Preservation
98,56,49,90,46,80,83,49,1,Computer Science,Museum Curator
75,81,60,100,76,100,99,100,1,Economic History,Lab Assistant
53,85,85,56,59,42,63,74,1,BioMechanics,Mathematical Biology
45,61,79,100,84,84,56,79,1,Technical Writing,Chemistry Journalism
71,66,79,66,81,84,95,66,1,Economic History,English Language Skills for Economic Forecasting
75,48,45,58,41,55,96,100,1,Urban Planing and Regional Development,Spatial Dynamics of Chemical Reactions
93,90,69,90,74,93,62,92,1,Geography of Chemical Waste Management,Spatial Dynamics of Chemical Reactions
87,46,75,79,51,68,81,60,1,Risk Manager,Economics
97,85,40,72,57,95,49,95,1,Physics Education,Journalism and Media
61,54,63,100,98,58,94,92,1,Chemistry Education and Curriculum Development,Molecular Biology
49,47,68,97,48,73,61,41,1,Analytical Chemistry,Education
87,83,55,84,99,88,42,64,1,Science Education and Outreach,Math Journalism
68,57,76,88,74,73,60,62,1,Analytical Chemistry,History of Chemical Discoveries
85,85,78,65,99,97,88,72,1,Publishing and Editing in Physics,Academic Publishing
80,46,63,46,43,45,52,57,0,Fail,Fail
98,83,72,70,86,77,54,96,1,Transportation and Logistics,Microbiology
53,80,62,58,56,63,76,78,1,Historical Preservation and Cultural Heritage,Econophysics
66,57,97,44,71,96,40,91,1,Museum Curator,Climate Science
82,79,92,55,96,81,72,70,1,Economic History Research,Ecology
86,42,56,62,65,46,70,88,1,Emergency management and Disaster,Transportation and Logistics
48,94,49,80,41,92,62,73,1,Historical Analysis of Technological Advances,Mathematical Physics
86,65,65,100,90,58,76,89,1,Inorganic Chemistry,Publishing
94,77,94,72,40,69,43,60,1,Computer Science,Epidemiology
48,46,66,48,45,78,71,92,1,Transportation and Logistics,Transportation and Logistics
51,62,73,49,56,96,54,98,1,Government and Public Services,Journalism
91,40,63,52,66,44,97,66,1,Data Analysis,Travel Writing and Guidebook Publishing
85,69,51,40,94,53,76,96,1,Mathematics,Environmental History
46,80,41,60,57,51,59,40,0,Fail,Fail
96,54,57,72,88,42,77,96,1,Travel Writing and Guidebook Publishing,Emergency management and Disaster
57,59,65,83,93,45,80,67,1,Technical Writing for Chemistry,Technical Writing
99,52,65,52,48,53,89,95,1,Transportation and Logistics,International Development
65,42,76,40,62,61,42,42,0,Fail,Fail
98,91,61,50,46,48,83,42,1,Mathematical Physics,Economics
63,78,94,96,69,48,56,47,1,Analytical Chemistry,Physics Education
83,48,100,72,80,82,58,55,1,Government and Public Services,Cartography
67,54,44,72,94,51,69,53,1,Copywriting,Business and Economic Journalism
55,74,65,100,63,89,67,57,1,Government and Public Services,International Development
59,82,56,90,40,79,92,58,1,Energy Economics,Analytical Chemistry
70,69,54,59,74,100,87,79,1,Government and Public Services,Microeconomics
47,69,76,99,92,51,61,85,1,Content Creation,Geography of Chemical Waste Management
47,59,60,42,63,54,47,84,0,Fail,Fail
68,67,79,81,89,70,53,87,1,Academic Research,Biophysics
59,72,49,93,50,45,67,79,1,Lab Assistant,Transportation and Logistics
42,97,81,53,44,68,79,87,1,Science Journalism,Biomedical Engineering
74,90,57,48,43,98,58,47,1,Museum Curator,Science Education and Outreach
96,47,82,56,53,50,53,42,0,Fail,Fail
50,49,90,96,51,64,94,61,1,Economics of Biomedical Research and Development,Data Scientist
73,69,92,44,82,85,76,74,1,Public Relations,Physics Education
64,50,58,90,76,58,87,61,1,Education,Sustainable Economics in Biology Conservation
41,47,84,91,83,62,73,55,1,Technical Writing,Financial Sector Regulatoins
89,69,85,80,54,40,95,99,1,Biostatistics,Molecular Biology
68,77,84,79,85,87,87,72,1,Museum Curator,Environmental Chemistry
49,100,92,96,71,63,95,46,1,Lab Assistant,Education
58,72,47,46,87,84,56,57,1,Translation,Financial Services
79,41,86,98,65,80,64,70,1,Ecology,Epidemiology
53,92,79,68,86,63,66,73,1,Physics Journalism,Transportation and Logistics
84,78,42,100,83,93,99,67,1,Financial Sector Regulatoins,Museum Curation and Interpretation
68,69,58,47,51,88,97,91,1,International Development,Journalism and Media
98,82,43,90,47,44,52,49,1,Data Scientist,Evolution of Chemical Education
44,54,65,98,79,94,76,98,1,Spatial Dynamics of Chemical Reactions,Chemistry and Scientific Revolution
93,53,64,75,75,48,98,57,1,Operation Resarch,Inorganic Chemistry
82,53,58,70,93,98,94,79,1,Public Relations,Spatial Dynamics of Chemical Reactions
61,46,55,66,55,68,55,87,1,Emergency management and Disaster,Mathematical Archaeology
68,66,90,81,43,84,69,44,1,Organic Chemistry,Journalism and Media
59,79,75,73,93,66,63,67,1,Technical Writing,Translation
65,75,42,72,70,60,55,86,1,Emergency management and Disaster,Historical Analysis of Technological Advances
62,50,76,42,56,49,46,77,0,Fail,Fail
89,46,83,99,66,47,72,71,1,Analytical Chemistry,Spatial Dynamics of Chemical Reactions
96,83,93,86,57,69,91,62,1,Mathematical Physics,Anatomy
85,67,89,93,52,52,90,94,1,Ecology,Transportation and Logistics
93,78,78,57,82,48,80,60,1,Technical Writing,Mathematical Modeling
50,64,73,53,50,85,61,52,1,Archivist,Historical Preservation and Cultural Heritage
73,88,73,55,41,93,51,95,1,Journalism and Media,Archaeology
100,75,99,60,43,63,56,55,1,Epidemiology,Historical Geography
92,82,81,62,67,52,53,46,1,Quantum Mechanics,Statistical Demography
51,67,43,92,86,48,85,48,1,Chemistry Education and Curriculum Development,Geographic Information Systems
46,57,91,44,76,66,45,78,1,Anatomy,Biotechnology
70,93,95,87,46,57,60,63,1,Atmospheric Chemistry,Inorganic Chemistry
50,47,99,78,100,40,52,58,1,Digital Marketing,Molecular Biology
43,48,89,99,87,95,84,87,1,Economics of Chemical Manufacturing,History of Chemical Discoveries
53,61,52,75,98,61,47,44,1,Journalism,Energy Economics
74,81,42,76,60,99,67,64,1,Philosophy of Physics,Historical Analysis of Technological Advances
67,86,57,99,69,45,83,81,1,Energy Economics,Climate Science
94,50,47,87,60,71,61,73,1,Chemical Education,Education
47,89,88,43,54,65,80,100,1,Tourism and Hospitality,Historical Analysis of Technological Advances
81,55,60,67,76,99,71,48,1,Mathematical Archaeology,Ecology
99,60,47,56,80,83,89,87,1,Risk Manager,Quantitative Analyst
40,48,99,86,84,59,68,63,1,Creative Writing,Editing
65,90,87,48,73,90,49,83,1,Historical Anthropology,Journalism and Media
41,82,56,85,60,47,95,75,1,Microeconomics,Molecular Biology
90,48,65,75,63,61,74,84,1,Cartography,Archivist
100,80,98,40,50,75,80,43,1,Operation Resarch,Statistical Demography
79,71,86,99,40,52,68,41,1,Inorganic Chemistry,Cost-benefit Analysis in Chemical Projects
46,79,98,75,61,95,90,100,1,Sustainable Economics in Biology Conservation,Urban Planing and Regional Development
72,49,52,96,72,42,64,66,1,Analytical Chemistry,Environmental Jouralism
82,60,58,41,65,41,94,96,1,Data Analysis,Science Communication
68,41,42,58,69,74,70,86,1,Tourism and Hospitality,Data Reporting
86,89,57,86,53,69,92,74,1,Analytical Chemistry,Mathematics
72,74,52,83,49,98,80,44,1,Historical Preservation and Cultural Heritage,Microeconomics
72,76,91,96,69,73,97,44,1,Inorganic Chemistry,Computational Chemistry
54,63,84,88,85,74,52,40,1,Journalism,Financial Services
53,95,76,76,85,71,68,53,1,Physics Education,Education
92,41,76,62,41,45,42,77,0,Fail,Fail
46,50,62,98,93,55,48,46,1,Education,Chemistry and Resource Economics
93,43,87,81,74,85,43,52,1,Mathematics,History of Chemical Discoveries
98,88,97,47,76,55,86,89,1,Mathematical Modeling,Economic Policy
46,71,96,90,58,59,59,88,1,Emergency management and Disaster,Cost-benefit Analysis in Chemical Projects
44,81,76,48,90,85,53,47,1,Historical Research and Writing,Historical Geography
43,63,87,70,87,97,61,56,1,Microbiology,International Economics
63,90,84,45,77,51,72,67,1,Ecology,Computational Biology
77,62,79,52,80,97,86,88,1,Government and Public Services,Medicine
69,76,42,57,98,47,51,53,1,Publishing,Digital Humanities
71,92,84,63,93,48,64,95,1,Physics Content Creation,Geographic Information Systems
63,43,53,81,72,81,73,73,1,Museum Curator,Historical Research and Writing
89,81,83,47,88,62,74,57,1,Biophysics,Bioarchaeology
61,99,74,71,76,49,91,82,1,Emergency management and Disaster,Theortical Physics
69,88,74,81,76,74,48,70,1,Physics Education,Historical Geography
83,93,51,88,96,63,73,86,1,Education,Environmental Jouralism
65,97,66,46,46,41,56,69,1,Astrophysics,Astrophysics
52,50,47,90,95,96,62,58,1,Inorganic Chemistry,Climate Science
54,43,89,72,71,82,53,88,1,Bioarchaeology,Cultural Heritage Management and Preservation
47,99,53,95,98,76,82,89,1,Analytical Chemistry,Lab Assistant
85,78,43,43,44,65,76,64,1,Data Scientist,Metorology
76,63,65,49,72,83,46,81,1,Museum Curator,Quantitative Historical Analysis
81,77,53,83,92,69,53,84,1,Education,Technical Writing
44,62,80,67,67,99,78,63,1,Archivist,Cultural Heritage Preservation
72,60,85,63,61,45,46,40,0,Fail,Fail
81,90,44,83,90,71,77,100,1,Data Analysis,Evolution of Chemical Education
69,71,79,97,97,47,72,49,1,Writing and Editing,Organic Chemistry
83,93,82,70,47,61,82,63,1,Quantum Mechanics,Economics of Biomedical Research and Development
81,49,69,50,69,98,87,82,1,Quantitative Analyst,Geographic Information Systems
72,100,88,61,68,72,57,79,1,Anatomy,Anatomy
95,94,94,42,72,81,100,74,1,Science Journalism,Archivist
80,58,92,90,73,73,91,89,1,Spatial Dynamics of Chemical Reactions,Geographical Perspectives on Ecosystem Services
43,53,45,86,60,67,83,80,1,Cost-benefit Analysis in Chemical Projects,Emergency management and Disaster
52,82,94,54,52,80,53,46,1,Anatomy,Museum Curator
77,98,65,61,100,65,71,73,1,Theortical Physics,Historical Education and Outreach
40,75,45,65,83,99,42,81,1,Historical Fiction Writing,Climate Science
78,70,48,60,84,62,60,86,1,Travel Writing and Guidebook Publishing,Economic Policy Analysis
44,83,97,97,71,48,93,66,1,Lab Assistant,Chemical Supply Chain Management
41,77,43,79,64,61,72,82,1,Emergency management and Disaster,Theortical Physics
93,63,79,54,60,81,100,89,1,Surveying and Geomatics,Transportation and Logistics
100,56,54,53,79,96,66,94,1,Journalism and Media,Journalism and Media
58,78,88,71,66,43,72,84,1,Medicine,Content Management
44,41,42,74,45,92,97,71,1,Economic Policy,Economic Policies in the Chemical Sector
95,91,99,63,85,55,78,60,1,Science Journalism,Financial Services
81,79,66,43,94,87,91,43,1,Financial Services,Education
96,62,66,92,57,99,90,73,1,Evolution of Chemical Education,Transportation and Logistics
98,53,46,84,78,67,47,41,1,Signal Processing Engineers,Mathematical Archaeology
80,89,80,98,64,63,47,79,1,Inorganic Chemistry,Metorology
77,100,64,96,84,43,92,98,1,Science Communication,Technical Writing
82,70,69,57,59,92,69,97,1,Historical Preservation and Cultural Heritage,Economics of Biomedical Research and Development
74,89,56,83,87,92,51,62,1,Government and Public Services,Transportation and Logistics
66,91,50,79,72,90,41,68,1,Journalism and Media,Archaeology
67,42,62,84,71,56,48,46,0,Fail,Fail
98,62,69,45,84,59,83,86,1,Global Financial Markets,Historical Preservation and Cultural Heritage
63,65,42,78,81,84,47,40,1,Government and Public Services,Historical Instrumentation and Experimental Replication
58,63,54,83,64,52,79,78,1,Organic Chemistry,Travel Writing and Guidebook Publishing
88,46,98,98,93,69,83,97,1,Analytical Chemistry,Academic Research and Teaching
88,100,50,81,88,57,63,48,1,Signal Processing Engineers,Econophysics
47,84,72,72,100,87,71,67,1,Museum Curator,Historical Research and Writing
58,86,86,52,96,49,40,87,1,Astrophysics,Medical History
98,55,56,82,46,70,100,61,1,Economic Policies in the Chemical Sector,Spatial Dynamics of Chemical Reactions
57,96,82,98,85,41,76,83,1,Conservation of Biodiversity Hotspots,Molecular Biology
69,55,100,75,55,81,57,63,1,Archivist,Econophysics
99,47,49,91,84,88,49,80,1,Data Reporting,Tourism and Hospitality
81,60,90,69,60,81,50,58,1,Biostatistics,Chemistry Journalism
98,92,66,42,75,63,59,68,1,Signal Processing Engineers,English Language Skills for Economic Forecasting
77,51,71,46,55,71,50,51,0,Fail,Fail
59,66,57,71,100,63,97,43,1,Publishing,Data Reporting
60,64,76,47,52,51,89,81,1,International Development,Historical Geography
52,45,84,86,45,42,44,52,0,Fail,Fail
87,77,98,96,87,59,63,65,1,Technical Writing,Anatomy
89,95,64,70,69,40,90,92,1,GeoPhysics,Chemical Engineering
58,46,54,62,81,51,61,71,1,Journalism,Statistical Demography
73,72,70,43,90,42,45,60,1,Content Creation,Research in Science and Technology Communication
49,76,41,76,91,80,41,100,1,Transportation and Logistics,Emergency management and Disaster
94,47,64,44,52,95,63,99,1,Surveying and Geomatics,Astrophysics
58,95,75,61,89,68,99,57,1,Global Financial Markets,English Language Skills for Economic Forecasting
84,49,93,84,85,74,82,71,1,Technical Writing for Chemistry,Historical Education and Outreach
50,69,42,44,78,64,77,45,0,Fail,Fail
80,62,82,95,56,99,86,61,1,Historical Anthropology,Risk Manager
96,83,55,87,48,93,81,96,1,Transportation and Logistics,Data Scientist
60,69,40,66,46,99,98,82,1,Urban Planing and Regional Development,Econophysics
77,78,46,87,49,48,97,60,1,International Economics,Chemical Market Forecasting and Analysis
70,97,84,78,73,97,50,48,1,History of Physics,Quantum Mechanics
44,74,59,73,78,62,42,42,0,Fail,Fail
87,84,44,69,90,47,43,98,1,Mathematical Modeling,Medicinal Chemistry
69,52,87,44,64,98,58,79,1,Museum Curator,Economic Policy Analysis
86,71,44,72,48,62,52,69,1,Operation Resarch,Microeconomics
75,86,90,81,85,42,78,99,1,Theortical Physics,Econophysics
48,81,100,73,96,43,55,40,1,BioMechanics,Science Journalism
91,84,57,64,52,76,91,88,1,Climate Science,Environmental Economics
80,90,48,88,88,68,95,43,1,Science Editing,Experimental Physics
51,66,68,49,75,73,87,73,1,Public Finance,Economic History
94,48,75,63,85,55,50,81,1,Academic Research,Museum Curator
99,56,76,84,91,43,44,91,1,Cultural Heritage Preservation,Education
69,96,76,75,46,83,93,76,1,Econophysics,Historical Geography
94,64,46,94,82,48,76,94,1,Technical Writing,Cultural Heritage Preservation
75,40,58,42,86,87,84,69,1,English Language Skills for Economic Forecasting,Editing
77,67,63,73,71,87,46,95,1,Cultural Heritage Management and Preservation,Climate Science
41,41,76,51,96,89,44,66,1,Copywriting,Physiology
48,68,49,41,88,81,62,83,1,Academic Research,Quantitative Analyst
93,89,95,40,92,99,94,41,1,Museum Curator,Medicine
71,83,76,62,56,78,92,40,1,Econophysics,Financial Services
56,84,87,40,45,74,83,62,1,Sustainable Economics in Biology Conservation,Historical Instrumentation and Experimental Replication
87,47,95,92,57,84,57,60,1,Computational Biology,Biotechnology and Economic Development
100,73,40,89,58,76,78,98,1,Geography of Chemical Waste Management,Medicinal Chemistry
93,87,91,90,83,75,97,62,1,Sustainable Economics in Biology Conservation,Mathematical Physics
87,61,67,54,67,84,89,69,1,Risk Manager,Econophysics
98,56,87,42,63,66,89,51,1,International Economics,Global Financial Markets
93,57,63,70,71,85,95,79,1,International Economics,History of Chemical Discoveries
67,86,69,43,69,82,84,83,1,Science Education and Outreach,Data Scientist
74,44,85,63,84,73,70,76,1,Copywriting,Mathematics
71,42,41,93,100,68,94,100,1,Economic Policy,Sustainable Chemistry and Economic Development
59,73,80,94,80,91,86,88,1,Sustainable Chemistry and Economic Development,Biotechnology and Economic Development
43,96,96,81,56,43,65,66,1,Physical Chemistry,Publishing and Editing in Physics
74,49,81,46,40,89,47,65,1,Bioarchaeology,Public Finance
56,85,42,68,58,42,83,41,0,Fail,Fail
44,66,52,44,58,67,46,64,0,Fail,Fail
65,51,81,95,62,51,94,94,1,Environmental Economics,Content Management
93,59,78,59,60,52,76,76,1,Data Analysis,Science Editing
89,66,99,91,90,77,98,72,1,Content Creation,Econometrics
49,66,72,52,47,51,44,78,0,Fail,Fail
75,56,99,82,70,86,85,70,1,History of Chemical Discoveries,Evolution of Chemical Education
77,66,91,71,69,52,75,79,1,Ecology,Mathematical Physics
64,97,68,53,82,75,90,75,1,Research in Science and Technology Communication,Cultural Heritage Preservation
63,43,87,41,72,40,47,56,0,Fail,Fail
63,98,81,51,75,96,47,71,1,Physiology,Environmental History
66,91,67,86,77,45,92,42,1,Atmospheric Chemistry,Quantitative Analyst
96,47,96,91,51,40,45,62,1,Ecology,Quantum Chemistry
63,61,45,66,72,81,88,74,1,Business and Economic Journalism,Education
52,67,65,42,77,53,71,48,0,Fail,Fail
43,61,52,75,42,67,83,88,1,Macroeconomics,Historical Preservation and Cultural Heritage
56,65,56,56,67,98,94,62,1,Econometrics,Historical Analysis of Technological Advances
78,61,44,48,83,54,42,83,1,Cultural Heritage Preservation,Historical Preservation and Cultural Heritage
79,54,95,82,91,75,86,72,1,Pharmacology,Chemistry and Scientific Revolution
92,92,86,40,41,54,90,43,1,Sustainable Economics in Biology Conservation,Urban Planing and Regional Development
71,43,76,43,52,79,41,97,1,Emergency management and Disaster,Journalism
42,71,87,48,99,53,78,53,1,Translation,Biotechnology and Economic Development
79,66,63,92,70,65,82,70,1,Public Finance,Scientific Writing in Chemistry
40,100,96,57,97,68,89,86,1,Research in Science and Technology Communication,International Development
43,89,45,89,62,47,85,71,1,Econophysics,Communications
98,87,68,62,88,76,45,68,1,Science Journalism,Conservation of Biodiversity Hotspots
57,92,79,77,91,98,50,77,1,Museum Curation and Interpretation,Organic Chemistry
93,41,73,82,77,49,49,92,1,Lab Assistant,Education
54,51,90,68,58,76,76,71,1,Ecology,Geography of Chemical Waste Management
86,85,83,74,60,87,84,80,1,Economic History Research,Operation Resarch
99,77,51,55,41,99,67,42,1,Journalism and Media,Operation Resarch
80,85,85,43,85,94,60,51,1,Historical Fiction Writing,Data Reporting
92,49,73,94,66,80,53,95,1,Computer Science,Chemical Engineering
79,51,65,85,90,46,64,41,1,Chemistry Education and Curriculum Development,Econometrics
97,47,49,55,48,67,42,66,0,Fail,Fail
63,86,50,88,40,96,84,40,1,Evolution of Chemical Education,Radiology
86,67,62,86,57,48,85,85,1,Environmental Economics,Quantum Mechanics
55,96,99,85,46,57,51,52,1,Microbiology,Mathematical Modeling
93,97,80,80,57,97,85,57,1,Quantitative Analyst,Economics
97,73,58,77,83,52,97,100,1,Public Finance,English Language Skills for Economic Forecasting
96,43,82,98,53,79,50,63,1,Lab Assistant,Academic Research and Teaching
71,94,49,67,44,59,51,87,1,Science Journalism,Geographical Perspectives on Ecosystem Services
52,44,97,96,79,46,68,94,1,Spatial Dynamics of Chemical Reactions,Biotechnology and Economic Development
71,92,78,100,58,43,49,91,1,Emergency management and Disaster,Computational Biology
76,92,70,72,97,45,51,73,1,Education,Science Journalism
82,65,65,45,47,69,45,91,1,Tourism and Hospitality,History of Physics
74,95,71,87,98,58,40,52,1,Technical Writing for Chemistry,Biostatistics
46,90,75,56,88,54,87,75,1,English Language Skills for Economic Forecasting,Environmental Economics
66,41,43,92,90,90,54,82,1,Analytical Chemistry,Academic Research
50,46,41,70,80,73,78,73,1,History of Chemical Discoveries,Historical Journalism
53,90,44,42,56,60,72,97,1,Physics Education,Economics
63,40,62,91,67,65,56,50,1,Inorganic Chemistry,International Development
97,69,68,99,71,69,82,59,1,Quantum Chemistry,Physical Chemistry
53,82,81,46,90,70,71,63,1,Science Communication,Education
75,53,64,78,89,42,97,85,1,Environmental Jouralism,Economics
87,45,46,60,90,50,52,84,1,Communications,Economic Policy Analysis
44,84,64,90,46,74,80,98,1,Spatial Dynamics of Chemical Reactions,Microeconomics
63,64,42,45,75,84,82,58,1,Economic Policy Analysis,Emergency management and Disaster
55,62,62,49,71,66,54,84,1,Transportation and Logistics,Experimental Physics
40,48,41,83,41,54,52,94,0,Fail,Fail
64,56,75,56,75,68,69,73,1,Technical Writing,Computer Science
45,42,54,54,95,54,92,60,1,Translation,Urban Planing and Regional Development
55,50,62,99,96,49,79,76,1,Analytical Chemistry,Analytical Chemistry
94,86,75,88,44,54,63,73,1,Mathematical Physics,Econophysics
77,60,68,100,59,57,95,74,1,Cost-benefit Analysis in Chemical Projects,Cultural Heritage Preservation
92,64,73,69,69,99,96,85,1,Historical Preservation and Cultural Heritage,Organic Chemistry
94,96,95,78,73,82,85,49,1,History of Physics,English Language Skills for Economic Forecasting
98,90,79,99,40,46,47,76,1,Data Analysis,Surveying and Geomatics
50,65,46,89,87,50,51,71,1,Translation,Quantum Mechanics
62,82,85,65,92,89,52,69,1,Museum Curator,Conservation of Biodiversity Hotspots
42,69,41,92,100,65,43,84,1,Copywriting,Physics Education
69,79,77,77,94,88,46,91,1,Historical Fiction Writing,Anatomy
75,89,47,40,41,85,74,49,1,Theortical Physics,History of Science
58,85,44,90,48,93,62,96,1,Spatial Dynamics of Chemical Reactions,Science Education and Outreach
61,94,93,63,64,91,62,100,1,Biotechnology,Education
41,59,96,65,76,57,96,86,1,Transportation and Logistics,Historical Education and Outreach
49,50,63,87,67,99,98,59,1,Chemistry and Scientific Revolution,Environmental Jouralism
57,89,49,62,94,47,62,68,1,Publishing,Education
54,83,69,58,57,97,71,93,1,Philosophy of Physics,Environmental Economics
87,65,69,53,86,74,52,81,1,Journalism,Transportation and Logistics
50,95,49,94,98,58,94,90,1,Chemistry Education and Curriculum Development,International Economics
76,75,66,96,66,49,97,55,1,Education,Theortical Physics
42,44,45,63,81,77,99,100,1,International Economics,Econometrics
52,53,82,75,82,62,80,53,1,Publishing,History of Chemical Discoveries
94,91,50,100,97,40,96,66,1,Operation Resarch,Plantery Science
70,50,49,49,55,40,88,65,0,Fail,Fail
57,86,73,79,73,53,42,67,1,Astrophysics,Digital Marketing
98,56,67,75,96,41,84,97,1,Economics,Technical Writing for Chemistry
72,84,64,72,87,43,56,69,1,Writing and Editing,Pharmacology
45,80,66,84,97,72,42,46,1,Journalism,Museum Curator
89,88,75,43,89,67,97,52,1,English Language Skills for Economic Forecasting,Science Journalism
47,46,75,48,40,100,52,51,0,Fail,Fail
48,53,56,67,86,77,44,93,1,Academic Research,Historical Education and Outreach
62,80,85,63,43,82,64,81,1,Medicine,Science Education and Outreach
42,87,94,48,76,47,82,77,1,Macroeconomics,Econophysics
67,57,49,48,81,63,59,62,1,Copywriting,Education
88,63,99,73,99,41,49,44,1,Writing and Editing,Physics Education
46,64,73,90,73,91,52,74,1,Evolution of Chemical Education,Environmental Chemistry
78,77,90,78,87,57,58,49,1,Education,Chemical Engineering
41,93,69,70,65,57,67,91,1,GeoPhysics,Journalism and Media
67,97,92,61,76,99,99,40,1,History of Physics,Physics Content Creation
89,91,95,93,83,63,98,44,1,Chemistry Education and Curriculum Development,Scientific Writing in Chemistry
73,69,97,70,86,72,57,93,1,Public Relations,Statistical Demography
47,45,70,50,79,82,93,99,1,Business and Economic Journalism,Anatomy
92,77,82,59,77,73,68,50,1,Mathematical Biology,Astrophysics
43,71,43,92,46,65,50,52,0,Fail,Fail
47,77,90,78,45,43,81,49,1,Ecology,Risk Manager
40,65,70,70,97,79,63,91,1,Tourism and Hospitality,Archaeology
79,43,48,70,88,82,63,57,1,Technical Writing,Spatial Dynamics of Chemical Reactions
51,100,51,88,95,78,81,51,1,Organic Chemistry,English Language Skills for Economic Forecasting
81,45,45,97,47,95,92,81,1,Environmental Economics,Microeconomics
88,77,74,70,97,46,65,46,1,Communications,Physics Journalism
59,60,93,81,52,73,50,98,1,Ecology,Biomedical Engineering
89,73,89,43,91,55,95,62,1,Computer Science,Biostatistics
62,54,68,54,92,82,77,52,1,Writing and Editing,Financial Services
63,45,79,82,56,50,99,61,1,Education,Global Financial Markets
64,45,65,65,61,77,42,91,1,Transportation and Logistics,Cultural Heritage Preservation
51,96,64,66,56,41,50,42,0,Fail,Fail
42,69,86,79,47,71,100,64,1,Public Finance,Urban Planing and Regional Development
41,49,85,68,42,96,88,79,1,Anatomy,Microbiology
44,88,73,89,87,70,66,95,1,Geography of Chemical Waste Management,Academic Research
62,93,92,83,100,81,71,83,1,Museum Curator,Copywriting
53,75,84,50,62,51,89,42,1,Econometrics,Lab Assistant
97,40,64,46,67,100,84,90,1,Financial Sector Regulatoins,Cultural Heritage Preservation
58,96,52,44,51,50,42,86,0,Fail,Fail
45,46,90,52,80,42,43,97,1,Ecology,Historical Anthropology
79,44,90,46,70,79,59,96,1,Conservation of Biodiversity Hotspots,Journalism and Media
86,82,66,93,62,80,61,95,1,Emergency management and Disaster,Physical Chemistry
71,97,62,49,99,85,48,45,1,Archivist,Chemical Supply Chain Management
96,76,52,50,89,75,93,63,1,Quantitative Analyst,Tourism and Hospitality
68,64,68,59,48,70,92,66,1,International Economics,Sustainable Chemistry and Economic Development
72,70,85,95,84,73,87,46,1,International Economics,Computational Chemistry
65,82,47,40,55,76,51,62,0,Fail,Fail
93,91,75,74,65,70,56,82,1,Astrophysics,Historical Anthropology
99,80,47,67,86,97,86,64,1,Archivist,Historical Analysis of Technological Advances
65,69,53,58,74,44,41,94,1,Tourism and Hospitality,Computational Chemistry
60,68,100,63,65,96,65,56,1,Anatomy,Inorganic Chemistry
98,87,97,84,89,40,49,58,1,Science Communication,Computational Biology
42,78,86,93,76,56,44,86,1,Conservation of Biodiversity Hotspots,Plantery Science
57,66,72,41,72,76,95,67,1,International Economics,Historical Instrumentation and Experimental Replication
57,79,60,77,64,70,49,56,1,Historical Preservation and Cultural Heritage,Computational Biology
49,57,67,95,65,62,95,54,1,Inorganic Chemistry,Journalism and Media
42,60,45,66,56,86,40,56,0,Fail,Fail
74,98,70,41,49,63,50,95,1,Plantery Science,History of Physics
98,74,60,56,62,69,82,40,1,International Economics,Public Finance
45,92,86,87,74,65,76,87,1,Emergency management and Disaster,Scientific Writing in Chemistry
